source,source_listing_id,url,parsed_at,link_collected_at,price_rub,price_m2_rub,lat,lon,region,okrug,settlement,street,address,rooms,is_studio,total_area_m2,kitchen_area_m2,living_area_m2,kitchen_area_share,living_area_share,floor,floors_total,floor_ratio,floor_group,is_first_floor,is_last_floor,house_year,house_age,is_new_building_year,ceiling_height_m,house_type,property_format,housing_market,housing_class,housing_class_rank,heating_type,overlap_type,gas_supply_type,redevelopment_status,ownership_share_fraction,is_share_sale,repair_type,finish_type,finish_rank,sale_type,bathroom_type,bathroom_combined_count,bathroom_separate_count,bathroom_total_count,passenger_elevator_count,freight_elevator_count,elevator_total_count,has_elevator,metro_min_listed,metro_count_listed,mkad_distance_km,balcony_count,loggia_count,balcony_loggia_type,is_apartment_format,is_penthouse_format,has_balcony,has_loggia,windows_yard,windows_street,windows_park_or_forest,windows_water,windows_sunny,windows_panoramic,windows_two_sides,windows_quiet,windows_view_count,parking_underground,parking_surface,parking_multilevel,parking_yard,parking_open_yard,parking_barrier,parking_guest,yard_closed,yard_playground,yard_sportground,yard_no_cars,yard_barrier,has_furniture,has_kitchen_furniture,has_wardrobe_storage,has_sleeping_places,furniture_set,has_fridge,has_washer,has_dishwasher,has_ac,has_water_heater,has_oven,has_cooktop,has_hood,has_appliances,appliances_set,mortgage_possible,one_owner,no_encumbrance,quick_deal,has_warm_floor,is_emergency_house,has_ramp,has_minor_owners,maternity_capital_used,has_garbage_chute,has_concierge,entrance_clean,entrance_needs_repair,has_security,has_storage_room,has_mall_nearby_text,has_park_nearby_text,has_school_nearby_text,has_kindergarten_nearby_text,description_len_chars,description_len_words,repair_source,finish_source,house_type_source,ceiling_height_source,osm_metro_count_1000m,osm_metro_nearest_1000m,has_metro_1000m,osm_park_count_1000m,osm_park_nearest_1000m,has_park_1000m,osm_school_count_1000m,osm_school_nearest_1000m,has_school_1000m,osm_kindergarten_count_1000m,osm_kindergarten_nearest_1000m,has_kindergarten_1000m,osm_hospital_clinic_count_1000m,osm_hospital_clinic_nearest_1000m,has_hospital_clinic_1000m,osm_pharmacy_count_1000m,osm_pharmacy_nearest_1000m,has_pharmacy_1000m,osm_supermarket_count_1000m,osm_supermarket_nearest_1000m,has_supermarket_1000m,osm_public_transport_stop_count_1000m,osm_public_transport_stop_nearest_1000m,has_public_transport_stop_1000m,osm_cafe_restaurant_count_1000m,osm_cafe_restaurant_nearest_1000m,has_cafe_restaurant_1000m,osm_fitness_sport_count_1000m,osm_fitness_sport_nearest_1000m,has_fitness_sport_1000m,osm_total_poi_count_1000m,infrastructure_score_1000m,log1p_osm_metro_count_1000m,log1p_osm_park_count_1000m,log1p_osm_school_count_1000m,log1p_osm_kindergarten_count_1000m,log1p_osm_hospital_clinic_count_1000m,log1p_osm_pharmacy_count_1000m,log1p_osm_supermarket_count_1000m,log1p_osm_public_transport_stop_count_1000m,log1p_osm_cafe_restaurant_count_1000m,log1p_osm_fitness_sport_count_1000m,log1p_osm_total_poi_count_1000m,osm_features_available,osm_radius_m
avito,7865673549,https://www.avito.ru/korolev/kvartiry/4-k._kvartira_862_m_48_et._7865673549?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6Vm5rUnptZzF0TlB2dTlKIjt9SnmQST8AAAA,2026-06-08 23:35:27,2026-06-06 12:33:51,18760402.0,217638.0,55.94179,37.87448,,,,,"ул. Солнечная, д. 2",4.0,0,86.2,,59.3,,0.6879350348027842,4.0,8.0,0.5,middle,0,0,,,0,,monolith,flat,new_building,unknown,,unknown,unknown,unknown,unknown,,0,unknown,no_finish,0.0,ddu,unknown,0,0,0,0,0,0,0,,0,,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,13,missing,existing,existing,missing,0.0,,0.0,5.0,181.9,1.0,4.0,239.7,1.0,0.0,,0.0,2.0,700.9,1.0,1.0,248.1,1.0,6.0,75.5,1.0,17.0,376.1,1.0,3.0,440.7,1.0,2.0,753.1,1.0,40.0,39.5,0.0,1.791759469228055,1.6094379124341005,0.0,1.0986122886681098,0.6931471805599453,1.9459101490553128,2.8903717578961645,1.3862943611198906,1.0986122886681098,3.713572066704308,1,1000.0
avito,8043736427,https://www.avito.ru/reutov/kvartiry/4-k._kvartira_145_m_1125_et._8043736427?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6Vm5rUnptZzF0TlB2dTlKIjt9SnmQST8AAAA,2026-06-08 23:35:42,2026-06-06 12:33:51,34000000.0,234483.0,55.77465057,37.84682083,,,,,"Московская обл., Реутов, ул. Реутовских Ополченцев, 10",4.0,0,145.0,25.0,120.0,0.1724137931034483,0.8275862068965517,11.0,25.0,0.44,middle,0,0,2017.0,9.0,0,3.0,brick,flat,unknown,economy,1.0,unknown,unknown,unknown,unknown,,0,designer,unknown,,free_sale,mixed,1,1,2,2,2,4,1,31.0,3,,0.0,1.0,loggia,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,kitchen|sleeping,1,1,0,1,0,0,0,0,1,ac|fridge|washer,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,412,72,existing,missing,existing,existing,0.0,,0.0,47.0,249.0,1.0,6.0,212.4,1.0,10.0,83.5,1.0,5.0,225.8,1.0,10.0,359.9,1.0,32.0,110.5,1.0,27.0,99.2,1.0,22.0,223.8,1.0,5.0,10.4,1.0,164.0,179.0,0.0,3.871201010907891,1.9459101490553128,2.3978952727983707,1.791759469228055,2.3978952727983707,3.49650756146648,3.332204510175204,3.1354942159291497,1.791759469228055,5.10594547390058,1,1000.0
avito,7311627421,https://www.avito.ru/taldom/kvartiry/4-k._kvartira_599_m_35_et._7311627421?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6Vm5rUnptZzF0TlB2dTlKIjt9SnmQST8AAAA,2026-06-08 23:36:01,2026-06-06 12:33:51,5000000.0,83472.0,56.74125671,37.53356171,,,,,"Московская обл., Талдомский г.о., Талдом, мкр-н Юбилейный, 47",4.0,0,59.9,5.5,,0.09181969949916528,,3.0,5.0,0.6,middle,0,0,,,0,,panel,flat,unknown,unknown,,gas,unknown,unknown,none,,0,no_repair,unknown,,free_sale,separate,0,1,1,0,0,0,0,2.0,0,,1.0,0.0,balcony,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,711,111,existing,missing,existing,missing,0.0,,0.0,8.0,409.0,1.0,0.0,,0.0,2.0,158.2,1.0,2.0,588.5,1.0,2.0,296.8,1.0,6.0,263.0,1.0,2.0,360.4,1.0,2.0,590.1,1.0,1.0,457.5,1.0,25.0,29.0,0.0,2.19722457733622,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.9459101490553128,1.0986122886681098,1.0986122886681098,0.6931471805599453,3.258096538021482,1,1000.0
avito,7855697026,https://www.avito.ru/balashiha/kvartiry/4-k._kvartira_712_m_1517_et._7855697026?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6Vm5rUnptZzF0TlB2dTlKIjt9SnmQST8AAAA,2026-06-08 23:36:18,2026-06-06 12:33:51,17871200.0,251000.0,55.73605,38.00591,,,,,"мкр. Железнодорожный, пр-т Героев, ул. Автозаводская, корп. 411",4.0,0,71.2,19.8,29.0,0.27808988764044945,0.40730337078651685,15.0,17.0,0.8823529411764706,high,0,0,,,0,2.8,monolith,flat,new_building,unknown,,gas,unknown,unknown,unknown,,0,euro,finished,3.0,unknown,combined,1,0,1,1,0,1,1,25.5,2,,1.0,0.0,balcony,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1071,161,description,existing,existing,existing,0.0,,0.0,19.0,328.4,1.0,5.0,157.5,1.0,10.0,197.5,1.0,6.0,423.0,1.0,18.0,183.6,1.0,38.0,167.3,1.0,24.0,126.6,1.0,21.0,247.3,1.0,3.0,654.2,1.0,143.0,130.0,0.0,2.995732273553991,1.791759469228055,2.3978952727983707,1.9459101490553128,2.9444389791664403,3.6635616461296463,3.218875824868201,3.091042453358316,1.3862943611198906,4.969813299576001,1,1000.0
avito,8091895948,https://www.avito.ru/himki/kvartiry/4-k._kvartira_1416_m_28_et._8091895948?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6Vm5rUnptZzF0TlB2dTlKIjt9SnmQST8AAAA,2026-06-08 23:36:34,2026-06-06 12:33:51,59500000.0,420198.0,55.892683,37.375467,,,,,"Московская обл., Химки, мкр-н Новогорск, Заречная ул., 4к2",4.0,0,141.6,8.4,90.0,0.059322033898305086,0.635593220338983,2.0,8.0,0.25,low,0,0,2014.0,12.0,0,3.1,monolith,flat,unknown,unknown,,unknown,unknown,unknown,unknown,,0,designer,unknown,,free_sale,combined,1,1,2,1,1,2,1,31.0,1,,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,kitchen|sleeping|storage,1,1,1,1,1,0,0,0,1,ac|dishwasher|fridge|washer|water_heater,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1239,143,existing,missing,existing,existing,0.0,,0.0,30.0,83.1,1.0,2.0,332.0,1.0,5.0,341.5,1.0,4.0,700.6,1.0,3.0,842.1,1.0,7.0,143.1,1.0,22.0,153.0,1.0,7.0,887.5,1.0,1.0,7.5,1.0,81.0,101.5,0.0,3.4339872044851463,1.0986122886681098,1.791759469228055,1.6094379124341005,1.3862943611198906,2.079441541679836,3.1354942159291497,2.079441541679836,0.6931471805599453,4.406719247264253,1,1000.0
avito,2196973205,https://www.avito.ru/sergiev_posad/kvartiry/4-k._kvartira_141_m_39_et._2196973205?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6Vm5rUnptZzF0TlB2dTlKIjt9SnmQST8AAAA,2026-06-08 23:36:51,2026-06-06 12:33:51,16500000.0,117021.0,56.327246,38.153516,,,,,"Московская обл., Сергиево-Посадский г.о., Сергиев Посад, ул. Осипенко, 2",4.0,0,141.0,18.0,94.0,0.1276595744680851,0.6666666666666666,3.0,9.0,0.3333333333333333,middle,0,0,1997.0,29.0,0,,brick,flat,unknown,unknown,,unknown,unknown,unknown,unknown,,0,euro,unknown,,free_sale,mixed,1,1,2,1,0,1,1,,0,,0.0,1.0,loggia,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,kitchen|sleeping,1,1,1,1,1,0,0,0,1,ac|dishwasher|fridge|washer|water_heater,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,415,56,existing,missing,existing,missing,0.0,,0.0,11.0,55.5,1.0,4.0,243.7,1.0,4.0,418.7,1.0,2.0,698.2,1.0,10.0,103.5,1.0,23.0,100.5,1.0,12.0,165.6,1.0,10.0,175.5,1.0,1.0,206.3,1.0,77.0,72.0,0.0,2.4849066497880004,1.6094379124341005,1.6094379124341005,1.0986122886681098,2.3978952727983707,3.1780538303479458,2.5649493574615367,2.3978952727983707,0.6931471805599453,4.356708826689592,1,1000.0
avito,7796103803,https://www.avito.ru/cherkizovo/kvartiry/4-k._kvartira_1368_m_22_et._7796103803?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6Vm5rUnptZzF0TlB2dTlKIjt9SnmQST8AAAA,2026-06-08 23:37:08,2026-06-06 12:33:51,19990000.0,146126.0,55.95673644107835,37.810077217354696,,,,,"Московская обл., г.о. Пушкинский, с. Тарасовка, Славянская ул., 87",4.0,0,136.8,38.8,53.0,0.283625730994152,0.3874269005847953,2.0,2.0,1.0,last,0,1,2012.0,14.0,0,2.6,block,flat,unknown,unknown,,unknown,unknown,unknown,unknown,,0,designer,unknown,,alternative,mixed,1,1,2,0,0,0,0,,0,,0.0,0.0,none,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,kitchen|sleeping,1,1,1,1,1,0,0,0,1,ac|dishwasher|fridge|washer|water_heater,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,370,48,existing,missing,existing,existing,0.0,,0.0,8.0,435.4,1.0,1.0,683.6,1.0,1.0,725.0,1.0,0.0,,0.0,1.0,697.9,1.0,8.0,687.5,1.0,5.0,579.2,1.0,3.0,677.1,1.0,0.0,,0.0,27.0,31.5,0.0,2.19722457733622,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,2.19722457733622,1.791759469228055,1.3862943611198906,0.0,3.332204510175204,1,1000.0
avito,8139351537,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/kvartiry/4-k._kvartira_952_m_69_et._8139351537?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6Vm5rUnptZzF0TlB2dTlKIjt9SnmQST8AAAA,2026-06-08 23:37:23,2026-06-06 12:33:51,26534802.0,278727.0,55.86744,37.32191,,,,,"пос. Отрадное, ул. Знаменская, стр. 26/1",4.0,0,95.2,15.4,51.9,0.16176470588235295,0.5451680672268907,6.0,9.0,0.6666666666666666,middle,0,0,,,0,2.7,monolith,flat,new_building,comfort,2.0,gas,unknown,unknown,none,,0,euro,prefinish,2.0,ddu,mixed,1,1,2,1,0,1,1,31.0,2,,0.0,1.0,loggia,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2840,385,description,existing,existing,existing,0.0,,0.0,23.0,211.1,1.0,3.0,255.0,1.0,5.0,334.9,1.0,3.0,411.5,1.0,12.0,297.0,1.0,22.0,217.7,1.0,9.0,494.2,1.0,24.0,266.3,1.0,9.0,180.1,1.0,110.0,94.0,0.0,3.1780538303479458,1.3862943611198906,1.791759469228055,1.3862943611198906,2.5649493574615367,3.1354942159291497,2.302585092994046,3.218875824868201,2.302585092994046,4.709530201312334,1,1000.0
avito,7934579522,https://www.avito.ru/znamya_oktyabrya/kvartiry/4-k._kvartira_1325_m_114_et._7934579522?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoYjFQMVM1M3g3QnJReGtmIjt9526ktj8AAAA,2026-06-08 23:37:44,2026-06-06 12:34:25,25990000.0,196151.0,55.467586,37.544944,,,,,"Москва, Новомосковский административный округ, р-н Щербинка, пос. Знамя Октября, мкр-н Родники, 8",4.0,0,132.5,16.2,76.0,0.12226415094339622,0.5735849056603773,1.0,14.0,0.07142857142857142,first,1,0,2011.0,15.0,0,2.8,monolith_brick,flat,new_building,comfort,2.0,gas,unknown,unknown,none,,0,euro,unknown,,free_sale,separate,0,1,1,1,1,2,1,8.0,2,,0.0,1.0,loggia,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,kitchen|sleeping|storage,1,1,1,1,0,0,0,0,1,ac|dishwasher|fridge|washer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1342,167,existing,missing,existing,existing,0.0,,0.0,10.0,166.3,1.0,3.0,345.6,1.0,7.0,230.7,1.0,8.0,233.8,1.0,9.0,161.1,1.0,30.0,66.4,1.0,16.0,111.1,1.0,10.0,36.7,1.0,2.0,80.8,1.0,94.0,88.5,0.0,2.3978952727983707,1.3862943611198906,2.079441541679836,2.19722457733622,2.302585092994046,3.4339872044851463,2.833213344056216,2.3978952727983707,1.0986122886681098,4.553876891600541,1,1000.0
avito,8111106698,https://www.avito.ru/mihnevo/kvartiry/4-k._kvartira_766_m_19_et._8111106698?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoYjFQMVM1M3g3QnJReGtmIjt9526ktj8AAAA,2026-06-08 23:38:03,2026-06-06 12:34:25,7990000.0,104308.0,55.112844,37.956058,,,,,"Московская обл., г.о. Ступино, пгт. Михнево, ул. Правды, 8",4.0,0,76.6,8.0,51.0,0.10443864229765014,0.6657963446475196,1.0,9.0,0.1111111111111111,first,1,0,1995.0,31.0,0,,panel,flat,unknown,unknown,,gas,unknown,unknown,unknown,,0,euro,unknown,,free_sale,separate,0,1,1,0,0,0,0,10.0,0,,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,635,94,existing,missing,existing,missing,0.0,,0.0,19.0,384.1,1.0,3.0,366.3,1.0,1.0,494.9,1.0,4.0,647.6,1.0,6.0,627.4,1.0,18.0,146.0,1.0,8.0,618.7,1.0,8.0,489.0,1.0,1.0,230.9,1.0,68.0,75.0,0.0,2.995732273553991,1.3862943611198906,0.6931471805599453,1.6094379124341005,1.9459101490553128,2.9444389791664403,2.19722457733622,2.19722457733622,0.6931471805599453,4.23410650459726,1,1000.0
avito,4102934528,https://www.avito.ru/himki/kvartiry/4-k._kvartira_1299_m_2425_et._4102934528?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoYjFQMVM1M3g3QnJReGtmIjt9526ktj8AAAA,2026-06-08 23:38:22,2026-06-06 12:34:25,21800000.0,167821.0,55.88436127,37.43367004,,,,,"Московская обл., Химки, ул. Горшина, 8",4.0,0,129.9,15.0,,0.11547344110854503,,24.0,25.0,0.96,high,0,0,2008.0,18.0,0,,monolith,flat,unknown,unknown,,unknown,unknown,unknown,unknown,,0,cosmetic,unknown,,alternative,combined,1,0,1,2,1,3,1,25.5,3,,0.0,2.0,loggia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,kitchen,0,0,0,0,0,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,414,57,existing,missing,existing,missing,0.0,,0.0,32.0,178.5,1.0,6.0,274.1,1.0,10.0,71.4,1.0,10.0,141.3,1.0,18.0,402.7,1.0,49.0,153.8,1.0,29.0,336.9,1.0,38.0,302.7,1.0,3.0,455.2,1.0,193.0,177.0,0.0,3.49650756146648,1.9459101490553128,2.3978952727983707,2.3978952727983707,2.9444389791664403,3.912023005428146,3.4011973816621555,3.6635616461296463,1.3862943611198906,5.267858159063328,1,1000.0
avito,7966116222,https://www.avito.ru/vidnoe/kvartiry/4-k._kvartira_905_m_517_et._7966116222?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoYjFQMVM1M3g3QnJReGtmIjt9526ktj8AAAA,2026-06-08 23:38:40,2026-06-06 12:34:25,16299999.0,180110.0,55.527107,37.717465,,,,,"Московская обл., Ленинский г.о., д. Сапроново, ЖК 1-й Донской, 2",4.0,0,90.5,12.2,55.0,0.13480662983425415,0.6077348066298343,5.0,17.0,0.29411764705882354,low,0,0,2019.0,7.0,0,,monolith_brick,flat,unknown,comfort,2.0,gas,unknown,unknown,none,,0,no_repair,unknown,,free_sale,mixed,1,1,2,0,0,0,0,,0,,0.0,0.0,none,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,856,111,existing,missing,existing,missing,0.0,,0.0,13.0,578.8,1.0,3.0,589.5,1.0,4.0,122.7,1.0,1.0,662.1,1.0,3.0,641.5,1.0,4.0,509.5,1.0,3.0,69.4,1.0,3.0,410.0,1.0,0.0,,0.0,34.0,42.5,0.0,2.6390573296152584,1.3862943611198906,1.6094379124341005,0.6931471805599453,1.3862943611198906,1.6094379124341005,1.3862943611198906,1.3862943611198906,0.0,3.555348061489413,1,1000.0
avito,7855015522,https://www.avito.ru/balashiha/kvartiry/4-k._kvartira_712_m_1317_et._7855015522?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoYjFQMVM1M3g3QnJReGtmIjt9526ktj8AAAA,2026-06-08 23:38:59,2026-06-06 12:34:25,17871200.0,251000.0,55.73605,38.00591,,,,,"мкр. Железнодорожный, пр-т Героев, ул. Автозаводская, корп. 411",4.0,0,71.2,19.8,29.0,0.27808988764044945,0.40730337078651685,13.0,17.0,0.7647058823529411,high,0,0,,,0,2.8,monolith,flat,new_building,unknown,,gas,unknown,unknown,unknown,,0,unknown,finished,3.0,unknown,combined,1,0,1,1,0,1,1,25.5,2,,1.0,0.0,balcony,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1071,161,missing,existing,existing,existing,0.0,,0.0,19.0,328.4,1.0,5.0,157.5,1.0,10.0,197.5,1.0,6.0,423.0,1.0,18.0,183.6,1.0,38.0,167.3,1.0,24.0,126.6,1.0,21.0,247.3,1.0,3.0,654.2,1.0,143.0,130.0,0.0,2.995732273553991,1.791759469228055,2.3978952727983707,1.9459101490553128,2.9444389791664403,3.6635616461296463,3.218875824868201,3.091042453358316,1.3862943611198906,4.969813299576001,1,1000.0
avito,7351155935,https://www.avito.ru/stupino/kvartiry/4-k._kvartira_754_m_69_et._7351155935?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoYjFQMVM1M3g3QnJReGtmIjt9526ktj8AAAA,2026-06-08 23:39:20,2026-06-06 12:34:25,9800000.0,129973.0,54.89493818390964,38.07276256416232,,,,,"Московская обл., Ступино, ул. Куйбышева, 69",4.0,0,75.4,7.4,49.1,0.09814323607427056,0.6511936339522546,6.0,9.0,0.6666666666666666,middle,0,0,1999.0,27.0,0,2.7,panel,flat,unknown,comfort,2.0,gas,unknown,unknown,none,,0,cosmetic,unknown,,free_sale,separate,0,1,1,1,0,1,1,,0,,1.0,1.0,both,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,storage,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1181,182,existing,missing,existing,existing,0.0,,0.0,12.0,273.2,1.0,5.0,381.3,1.0,12.0,245.3,1.0,3.0,626.1,1.0,11.0,390.2,1.0,35.0,104.7,1.0,16.0,417.7,1.0,19.0,303.2,1.0,4.0,198.0,1.0,117.0,100.5,0.0,2.5649493574615367,1.791759469228055,2.5649493574615367,1.3862943611198906,2.4849066497880004,3.58351893845611,2.833213344056216,2.995732273553991,1.6094379124341005,4.770684624465665,1,1000.0
avito,7769938582,https://www.avito.ru/scherbinka/kvartiry/4-k._kvartira_113_m_1021_et._7769938582?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoYjFQMVM1M3g3QnJReGtmIjt9526ktj8AAAA,2026-06-08 23:39:39,2026-06-06 12:34:25,25500000.0,225664.0,55.494706,37.553136,,,,,"Москва, Новомосковский административный округ, поселение Щербинка, Щербинка, квартал Южный, 6",4.0,0,113.0,14.7,72.5,0.13008849557522123,0.6415929203539823,10.0,21.0,0.47619047619047616,middle,0,0,2016.0,10.0,0,3.1,monolith,flat,unknown,unknown,,gas,unknown,unknown,unknown,,0,designer,unknown,,free_sale,separate,0,1,1,2,0,2,1,13.0,3,,1.0,0.0,balcony,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,kitchen|sleeping|storage,0,0,0,0,0,0,0,0,1,general,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1506,188,existing,missing,existing,existing,0.0,,0.0,5.0,821.0,1.0,1.0,865.7,1.0,2.0,168.6,1.0,2.0,945.6,1.0,2.0,101.0,1.0,7.0,111.5,1.0,24.0,279.6,1.0,1.0,992.7,1.0,1.0,999.1,1.0,45.0,47.0,0.0,1.791759469228055,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,2.079441541679836,3.218875824868201,0.6931471805599453,0.6931471805599453,3.828641396489095,1,1000.0
avito,7543326498,https://www.avito.ru/hotkovo/kvartiry/4-k._kvartira_78_m_13_et._7543326498?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJoYjFQMVM1M3g3QnJReGtmIjt9526ktj8AAAA,2026-06-08 23:40:00,2026-06-06 12:34:25,4600000.0,58974.0,56.30616015676512,37.92847483334347,,,,,"Московская обл., Сергиево-Посадский г.о., пос. Мостовик, Первомайская ул., 7",4.0,0,78.0,10.4,45.3,0.13333333333333333,0.5807692307692307,1.0,3.0,0.3333333333333333,first,1,0,1983.0,43.0,0,2.6,brick,flat,unknown,unknown,,unknown,unknown,unknown,unknown,,0,cosmetic,unknown,,free_sale,separate,0,1,1,0,0,0,0,,0,,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,kitchen|sleeping,0,0,0,0,1,0,0,0,1,water_heater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,570,80,existing,missing,existing,existing,0.0,,0.0,3.0,774.5,1.0,1.0,337.0,1.0,1.0,66.3,1.0,1.0,387.3,1.0,4.0,408.1,1.0,9.0,95.1,1.0,6.0,246.3,1.0,2.0,569.8,1.0,0.0,,0.0,27.0,26.0,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341005,2.302585092994046,1.9459101490553128,1.0986122886681098,0.0,3.332204510175204,1,1000.0
