price_rub,lat,lon,total_area_m2,rooms,floor_ratio,house_year,housing_market,property_format,source,address_exact,residential_complex
15921300.0,55.73386,38.00296,72.7,4.0,0.7368421052631579,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 611с2",жк «героев»
17927375.0,55.6532,37.12427,82.7,4.0,0.5,,unknown,flat,avito,"с/п жаворонковское, с. перхушково, д. 5",жк «равновесие»
6800000.0,55.94234085,36.71495438,66.7,4.0,0.4444444444444444,1981.0,unknown,flat,avito,"московская обл., г.о. истра, пос. глебовский, ул. микрорайон, 41",unknown
12999000.0,56.19551557086972,36.96364403252458,92.0,4.0,0.6666666666666666,2010.0,unknown,flat,avito,"московская обл., солнечногорск, красная ул., 125",unknown
24890000.0,55.142488,37.45778,120.0,4.0,0.7777777777777778,2013.0,unknown,flat,avito,"московская обл., чехов, ул. чехова, 79к1",unknown
16874000.0,55.73608,38.00844,71.5,4.0,0.47058823529411764,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, корп. 410",жк «героев»
8000000.0,56.28863144,38.17915344,73.0,4.0,0.6666666666666666,1989.0,unknown,flat,avito,"московская обл., сергиево-посадский г.о., сергиев посад, ул. маслиева, 8",unknown
28200000.0,55.88694382,37.45726776,118.3,4.0,0.34615384615384615,2014.0,unknown,flat,avito,"московская обл., химки, ул. ватутина, 4к2",unknown
33249893.0,55.9038,37.7386,135.7,4.0,0.7142857142857143,,unknown,flat,avito,"22 мкр., корп. 12",жк «цветочный город»
31031715.0,55.9038,37.7386,125.8,4.0,0.6666666666666666,,unknown,flat,avito,"22 мкр., корп. 12",жк «цветочный город»
7200000.0,55.27807617,37.92983627,58.9,4.0,0.2,1980.0,unknown,flat,avito,"московская обл., домодедово, мкр-н барыбино, южная ул., 15",unknown
16684650.0,55.73433,38.00458,72.7,4.0,0.43478260869565216,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 610с2",жк «героев»
3200000.0,55.65329742,39.86372757,61.0,4.0,1.0,,unknown,flat,avito,"московская обл., муниципальный округ шатура, рошаль, 1-я первомайская ул., 8",unknown
6900000.0,55.502436,36.031336,61.0,4.0,0.4,1969.0,unknown,flat,avito,"московская обл., можайский г.о., можайск, ул. 20 января, 17",unknown
9200000.0,56.03427505,35.52075195,75.8,4.0,0.6,1997.0,unknown,flat,avito,"московская обл., г.о. шаховская, рп. шаховская, 1-я советская ул., 59",unknown
6000000.0,55.115208,38.162625,126.7,4.0,1.0,2008.0,unknown,flat,avito,"московская обл., г.о. ступино, с. березнецово, центральная ул., 5",unknown
18687730.0,55.73605,38.00591,71.3,4.0,0.7647058823529411,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, корп. 411",жк «героев»
6500000.0,55.74257278,38.14767838,61.5,4.0,1.0,1974.0,unknown,flat,avito,"московская обл., богородский г.о., электроугли, мкр-н светлый, 21",unknown
17000000.0,55.91405,37.753182,83.0,4.0,0.1111111111111111,1991.0,unknown,flat,avito,"московская обл., мытищи, шараповская ул., 8к2",unknown
33850000.0,55.55611,37.500908,99.7,4.0,0.625,2024.0,unknown,flat,avito,"москва, новомосковский административный округ, р-н коммунарка, пр-т куприна, 3к6",unknown
13900000.0,55.103471,38.769572,104.2,4.0,1.0,1917.0,unknown,flat,avito,"московская обл., коломна, арбатская ул., 4",unknown
22960000.0,56.74262,37.17035,114.8,4.0,0.7142857142857143,,unknown,flat,avito,"ул. понтекорво, жк «bruno»",жк «bruno» (бруно)
18900000.0,55.826008,37.367365,103.7,4.0,0.13043478260869565,2005.0,unknown,flat,avito,"московская обл., красногорск, ул. имени егорова, 5",unknown
24990000.0,55.66864395,37.85480118,116.3,4.0,1.0,2019.0,new_building,flat,avito,"московская обл., котельники, ул. строителей, 5",unknown
31220415.0,55.9038,37.7386,125.8,4.0,0.5416666666666666,,unknown,flat,avito,"22 мкр., корп. 12",жк «цветочный город»
15703200.0,55.73386,38.00296,72.7,4.0,1.0,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 611с2",жк «героев»
8500000.0,55.583678,38.006651,84.7,4.0,1.0,2012.0,unknown,flat,avito,"московская обл., г.о. люберцы, д. островцы, совхозная ул., 2/2",unknown
6700000.0,55.100948,38.77692,76.0,4.0,1.0,1992.0,unknown,flat,avito,"московская обл., коломна, ветеринарная ул., 2",unknown
16095200.0,55.73608,38.00844,68.2,4.0,0.3181818181818182,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, корп. 410",жк «героев»
9700000.0,55.76731276132802,38.43954405767434,81.6,4.0,0.8888888888888888,1980.0,unknown,flat,avito,"московская обл., электросталь, ул. победы, 6к4",unknown
33085080.0,55.62202,37.12848,124.4,4.0,0.3333333333333333,,new_building,flat,avito,"д. ликино, стр. 2",жк «мыс»
10300000.0,55.384549,36.723785,83.0,4.0,1.0,1985.0,unknown,flat,avito,"московская обл., наро-фоминский г.о., наро-фоминск, ул. маршала г.к. жукова, 8",unknown
10990000.0,55.415615,37.478621,92.7,4.0,0.07142857142857142,2011.0,unknown,flat,avito,"московская обл., подольск, ул. академика доллежаля, 34",unknown
15000000.0,55.91458,36.868243,102.3,4.0,0.26666666666666666,,unknown,flat,avito,"московская обл., истра, ул. шнырева, 4",unknown
21104000.0,55.92219,37.99425,131.9,4.0,0.65,,unknown,flat,avito,"ул. советская, д. 60",жк «river house» (ривер хаус)
16300000.0,55.527107,37.717465,88.8,4.0,0.20833333333333334,2024.0,new_building,flat,avito,"московская обл., ленинский г.о., д. сапроново, донская ул., 5",unknown
18350000.0,55.87336,37.393946,81.5,4.0,0.8235294117647058,2014.0,unknown,flat,avito,"московская обл., г.о. красногорск, пгт. путилково, спасо-тушинский б-р, 9",unknown
6150000.0,54.943023,39.037117,61.9,4.0,0.4,1974.0,unknown,flat,avito,"московская обл., луховицы, ул. жуковского, 37",unknown
5450000.0,54.817485,38.120575,78.5,4.0,1.0,1990.0,unknown,flat,avito,"московская обл., г.о. кашира, д. лиды, иваньковское ш., 12",unknown
6000000.0,54.851671,38.518628,78.5,4.0,0.8,1982.0,unknown,flat,avito,"московская обл., г.о. коломна, озеры, мкр-н имени маршала катукова, 12",unknown
18760402.0,55.94179,37.87448,86.2,4.0,0.5,,new_building,flat,avito,"ул. солнечная, д. 2",жилой «киноквартал»
34000000.0,55.77465057,37.84682083,145.0,4.0,0.44,2017.0,unknown,flat,avito,"московская обл., реутов, ул. реутовских ополченцев, 10",unknown
5000000.0,56.74125671,37.53356171,59.9,4.0,0.6,,unknown,flat,avito,"московская обл., талдомский г.о., талдом, мкр-н юбилейный, 47",unknown
17871200.0,55.73605,38.00591,71.2,4.0,0.8823529411764706,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, корп. 411",жк «героев»
16500000.0,56.327246,38.153516,141.0,4.0,0.3333333333333333,1997.0,unknown,flat,avito,"московская обл., сергиево-посадский г.о., сергиев посад, ул. осипенко, 2",unknown
19990000.0,55.95673644107835,37.810077217354696,136.8,4.0,1.0,2012.0,unknown,flat,avito,"московская обл., г.о. пушкинский, с. тарасовка, славянская ул., 87",unknown
26534802.0,55.86744,37.32191,95.2,4.0,0.6666666666666666,,new_building,flat,avito,"пос. отрадное, ул. знаменская, стр. 26/1",жк «левел лесной»
25990000.0,55.467586,37.544944,132.5,4.0,0.07142857142857142,2011.0,new_building,flat,avito,"москва, новомосковский административный округ, р-н щербинка, пос. знамя октября, мкр-н родники, 8",unknown
7990000.0,55.112844,37.956058,76.6,4.0,0.1111111111111111,1995.0,unknown,flat,avito,"московская обл., г.о. ступино, пгт. михнево, ул. правды, 8",unknown
21800000.0,55.88436127,37.43367004,129.9,4.0,0.96,2008.0,unknown,flat,avito,"московская обл., химки, ул. горшина, 8",unknown
16299999.0,55.527107,37.717465,90.5,4.0,0.29411764705882354,2019.0,unknown,flat,avito,"московская обл., ленинский г.о., д. сапроново, жк 1-й донской, 2",unknown
17871200.0,55.73605,38.00591,71.2,4.0,0.7647058823529411,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, корп. 411",жк «героев»
9800000.0,54.89493818390964,38.07276256416232,75.4,4.0,0.6666666666666666,1999.0,unknown,flat,avito,"московская обл., ступино, ул. куйбышева, 69",unknown
25500000.0,55.494706,37.553136,113.0,4.0,0.47619047619047616,2016.0,unknown,flat,avito,"москва, новомосковский административный округ, поселение щербинка, щербинка, квартал южный, 6",unknown
4600000.0,56.30616015676512,37.92847483334347,78.0,4.0,0.3333333333333333,1983.0,unknown,flat,avito,"московская обл., сергиево-посадский г.о., пос. мостовик, первомайская ул., 7",unknown
22900000.0,55.832389,37.976656,140.0,4.0,0.29411764705882354,2009.0,unknown,flat,avito,"московская обл., балашиха, ул. 40 лет победы, 27",unknown
5750000.0,54.85616,38.514046,76.0,4.0,0.2,1983.0,unknown,flat,avito,"московская обл., г.о. коломна, озеры, мкр-н имени маршала катукова, 34",unknown
19500000.0,55.544494,37.722648,123.8,4.0,0.9444444444444444,2007.0,unknown,flat,avito,"московская обл., ленинский г.о., видное, ольховая ул., 4",unknown
